,title,description,title_label,description_label
319,여수시  지역 문화예술단체에 지역상품권  만원 지원,전남 여수시는  코로나 의 장기화로 어려움을 겪고 있는 지역의 문화예술단체에  만원 상당의 여수사랑상품권을 지원한다고  일 밝혔다  지원대상은 고유번호증 또는 사업자등록증의 소재지가 여수이며   년부터  ,0,1
320, 년  민주항쟁이 울산에서 더 뜨거웠던 이유,울산기념사업위원회는  코로나 로 국가적 위기 속에 진행되는 민주항쟁 기념식이라 생활속  이어  아울러  코로나  이후 변화할 세상에서 가장 모범적인 방역과 극복으로 세울 새로운 이정표에 국민 모두와  ,1,1
321, 셀트리온    이상 상승    치료제 사업도 주목   유진투자증권   ,대해  코로나  항체 치료제를 개발 중인 셀트리온이 동물대상 효능 시험에서 의미 있는 결과를 도출   코로나  항체치료제도 개발 완료 후 글로벌 판매는 셀트리온헬스케어가 담당 이라고 분석하며  투자의견   ,0,0
322,과기정통부   다함께 디지털 세상으로 월은 정보문화의 달 ,올해는 신종  코로나 바이러스 감염증 코로나 으로 경제 사회분야 디지털 대전환이 가속화되는 상황 속 모든 구성원들이 빠짐없이 디지털 혜택을 누릴 수 있도록 하자는  디지털 포용 에 방점을 둬 행사가 기획됐다  ,1,0
323,거리두고 앉아 폴킴 공연보는 의료진들, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,0,1
324,청와대  카타르  선 수주  경제외교의 결실 ,윤 부대변인은  정상회담 후 양국 협력을 의료  정보통신기술  등으로 확장했고 최근 카타르에  코로나 신종  코로나 바이러스 감염증  진단 장비를 공급했다 며  양국 신뢰가  선 수주라는 열매를 맺는 토대가 됐다  ,1,0
325,똑똑한 로봇의 발열체크, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,1,0
326,문체부 식약처  스포츠 도핑방지와 불법 의약품 유통근절 협력,특히 최근  코로나 로 인해 도핑검사가 느슨해질 수 있다는 우려가 높은 상황이기 때문에 양 부처는 도핑 및 불법 의약품 유통 판매에 대한 단속을 강화하고  한국도핑방지위원회는 의심스러운 사례가 접수되는 경우 즉시  ,0,0
327,안면온도 측정하는  로봇, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,0,0
328,   주 금빛  나노칩 기술 적용  코로나  진단키트 사업 본격화 나서,   주 금빛이 나노칩 기술을 적용한  코로나  진단키트의 국내 및 아시아 시장 공략에 나선다   는 이스라엘 벤구리온 대학     교수 측과  코로나  즉석 진단기기 사업에 대한 업무협약 를 이스라엘  ,0,0
329,충남도  스타기업  개사 지정 현판식 개최,김용찬 행정부지사는  코로나 로 국내외 경제여건이 어려운 상황이지만  충남을 빛낼 스타기업으로 선정된 것에 자긍심을 갖고 지역경제 활성화를 위해 함께 노력해 달라 고 기업인들에게 당부하며   충남스타기업이  ,1,1
330, 금강전설  의왕시에 성금  만원 기탁,임현 에서  코로나 로 인해 어려움을 겪고 있는 저소득층을 위해 사용해 달라며  일 의왕시에 성금  만원을 기부했다  임현 대표는  코로나   로 더욱 어려움을 겪고 있는 저소득층과 함께 하고자 성금을 기탁하게 되었다  ,1,1
331,국내 첫 임상  코로나  백신 놓고  서 소송전,신종  코로나  백신 임상시험 중인 이노비오 백신 생산하는   상대  서 소송  백신 대량생산 정보 공개  신종  코로나  바이러스 백신을 둘러싸고 소송이 벌어졌다  개발회사인 이노비오가 백신 제조를 맡은 국내  ,1,1
332, 자체기금  억원으로 지역 중소기업과 동반성장 ,농어촌공사 경영혁신실 서선희 부장은  코로나 로 어려움을 겪는 지역 중소기업과 창업기업 등을 지원하기  또 창업기업과  코로나 피해 중소기업은 최대  억원의 한도 내에서 기존 대출 금리에  를 자동감면 받고  ,0,1
333,  베트남 빈홈즈  호치민  구에 저층주택 판매,빈홈즈의 응웬 둑 관 영업담당 부 는 이번 행사에서   신종  코로나  바이러스 확산으로 세계와 아시아의 경제는 크게 침체됐으나  베트남은 여전히 유망한 투자처 라면서  베트남에서도 특히  구는 향후 발전  ,0,0
334,마이다스에셋  아시아성장주펀드 목표수익 초과 달성,펀드 운용을 맡은 오남훈 주식운용 본부장은  펀드 설정 직후에  코로나  본격적인 확대  미중 무역분쟁 재점화 등으로 주식시장의 급등락이 있었지만  테크 업종 내에서도  코로나 와 미중 무역분쟁으로 일부 수혜를  ,0,1
335,김산 무안군수  개학맞이  코로나  예방 캠페인 실시,전남 무안군 군수 김 산 은 지난  일과  일 남악초등학교와 무안초등학교에서 개학맞이  코로나  예방 캠페인을 실시했다고 밝혔다   코로나  안전캠페인 남악초등학교 이번 캠페인은 초등학교가 학년별로 단계적으로  ,0,0
336, 번가  전북 농특산물 기획전 연다 신동진 쌀 아리울 떡 할인,이상호  번가 사장은  코로나 의 장기화로 농산물 유통과 전반적인 소비심리가 위축된 상황에서 전라북도의 품질 좋은 상품들을 고객에게 선보이고 지역경제 활성화를 돕게 돼 뜻깊게 생각한다 며  판로 개척에  ,0,0
337,티몬   코로나  종식 된다면 가장 가고 싶은 곳은 어디   난 동남아 ,티몬   코로나  종식 된다면 가장 가고 싶은 곳은 어디   난 동남아  티몬이 진행한 설문조사에서 코로나  종식 후 가장 가고 싶은 여행지는  동남아 로 나타났다  신종  코로나  바이러스 감염증 코로나 의 확산으로  ,1,0
338,웰크론  케어온베이직마스크     승인,웰크론그룹 관계자는  코로나 가 전세계적으로 여전히 확산되고 있는 가운데  이번 케어온밸브마스크의  국내 및 각 국가의 요청에 빠르게 대응하여  코로나  예방에 적극 기여하는 기업이 되겠다 고 말했다 ,1,1
339,대학로 연극  리미트 에 배우 김민교 출연이 확정 ,연극  리미트 의 연출자로써  리미트 에 대한 애정과 사랑이 남다른 김민교는  연극을 통해  코로나 로 인해 지친 관객들에게 밝은 웃음과 긍정적인 에너지를 선물해주고 싶다 고 말했다   리미트 는 대학로  ,0,1
340, 생방송오늘저녁 파김치장어뚝배기 닭볶음탕 눈중풍, 코로나  극복   인 여름 보양식   우리 집 늦둥이  하이에나 남매   매운 꽃이 몸에 좋다  약이 되는 꽃     슬기로운 외식생활   코로나  극복   인 여름 보양식  코로나 에 예년보다 빨리 찾아온 더위로 지친 사람들을  ,0,1
341,광주시의회 행정자치위원회   구 적십자병원 및  자유공원  현장방문,행자위 현장방문   자유공원  또한 현재  코로나 로 인해 광주시민의 불안감이 상당히 높으니  추진되고  행자위 현장방문   자유공원  김익주 행정자치위원장은  올해는  코로나  사태 등 여러 가지 힘든 상황이  ,0,0
342, 기자수첩  불평등 화두  심상정이 묻고 김종인이 답하다, 코로나 로 우리의 일상은 완전히 바뀌었다  경제 흐름과 정책  국가 기조는 이제 모두  포스트  코로나 에 초점이 맞춰졌다  이미 정부와 지자체는 한 차례 긴급재난지원금을 지급해 경제 활성화에 나섰다  하지만 정치권  ,0,1
343,청와대  과학기술 투자 강화해  기술 역량 기반한 글로벌 선도형 경제 만들 ,포스트  코로나  시대를 대비해 우리 경제를 글로벌 선도형 경제로 변화하기 위해 앞으로도 과학기술을  포스트  코로나  시대 경제위기 극복방안으로 제시한  선도형 경제  실현 가능성을 상징적으로 보여줬다는데  ,0,1
344,다단계식 건강용품업체  리치웨이  관련 최소  명 확진 상보 ,다단계식 건강용품 판매업체  리치웨이 와 관련된 신종  코로나 바이러스 감염증 코로나  확진자가  일 오전까지 최소  명으로 확인됐다  특히 이 업체는 노인들이 많이 방문하는 것으로 알려져 고위험군 고령  ,1,0
345,괴산 청천푸른내상인협동조합  시장내에  버섯한끼  운영,그러면서  많은 분들이 오셔서 버섯이 들어간 색다른 건강 분식을 맛보시고  빼어난 자연경관을 자랑하는 괴산에서  코로나 로 지친 심신을 치유하는 기회도 가져 보시기 바란다 고 당부했다 ,0,1
346, 이광국 투입  현대차   월 중국  만대 판매    개월 연속 상승세,특히  코로나  대유행으로 최악의 판매실적을 기록한 지난  월과 월 이후 베이징현대는  개월 연속  베이징현대는  월과  월  코로나  영향으로 최악의 판매량을 기록한 이후  월부터 회복세로 전환됐다  ,0,0
347,국회 원구성 협상 난항  속타는 청와대,우려  코로나   차 팬데믹 대비 질병관리청 승격도 시급  협치 당부  문 대통령 개원 연설도 미뤄질 듯  대 국회 원구성 협상이 난항을 겪으면서 청와대가 속을 태우고 있다  원구성이 늦어지면  코로나  국난극복을 위해  ,1,0
348,서울시  자영업자 생존자금  월  만 원 지급 시작,서울시는  일 신종  코로나 바이러스 감염증 코로나 으로 어려움을 겪는 매출  억 원 미만 영세소상공인  곳에  자영업자 생존자금   차 지급을 시작한다고 밝혔다  이번 수혜 대상 중  인 자영업자가 총  ,0,0
349,셀트리온  유럽학회 류마티스 관절염 환자 대상 램시마  임상 연구 발표, 는  일부터  일까지 독일 프랑크푸르트에서 열릴 예정이었으나  코로나 로 인해 온라인으로  특히 셀트리온헬스케어는  코로나 로 인해 병원 방문이 어려운 환자들이 집에서 직접 투여가 가능한  ,0,1
350,세정그룹   코로나  의료진 응원  덕분에 챌린지  캠페인 동참,패션기업 세정그룹은 지난달  일  코로나  치료와 확산 방지를 위해 힘쓰는 대한민국 모든 의료진에 대한  박순호 세정 회장은  코로나 를 극복하기 위해 신속한 대처로 앞장서고 있는 정부 관계자와 밤낮없이 헌신하는  ,1,1
351,국민  명 중  명  차 재난지원금 필요해 ,이에 정의당 심상정 대표는  일 국회에서 열린 상무위원회에서  코로나  민생 절벽에 대비하는 획기적인  최근 언론 인터뷰를 통해 이 지사는  코로나 가 종식되더라도 경제는 상당 기간 나빠질 가능성이 있기  ,0,1
352,식약처 문체부  스포츠 도핑방지 및 불법 의약품 유통근절 협력,최근  코로나 로 인한 도핑검사가 느슨해질 수 있다는 우려가 높은 상황이기 때문에 양 부처는 도핑 및 불법 의약품 유통 판매에 대한 단속을 강화하고  의심스러운 사례에 대한 즉각적 표적검사 실시 등 강력하게 조치해  ,0,0
